x,y
149.000000,88.000000
147.000000,90.000000
147.000000,91.000000
146.000000,92.000000
146.000000,93.000000
145.000000,94.000000
145.000000,95.000000
143.000000,97.000000
143.000000,99.000000
144.000000,100.000000
144.000000,102.000000
145.000000,103.000000
146.000000,102.000000
146.000000,101.000000
150.000000,97.000000
150.000000,89.000000
