x,y
142.000000,172.000000
141.000000,173.000000
141.000000,174.000000
143.000000,176.000000
139.000000,180.000000
140.000000,181.000000
143.000000,181.000000
144.000000,182.000000
145.000000,182.000000
146.000000,181.000000
148.000000,181.000000
149.000000,180.000000
151.000000,180.000000
152.000000,179.000000
152.000000,178.000000
150.000000,176.000000
150.000000,175.000000
151.000000,174.000000
150.000000,173.000000
147.000000,173.000000
146.000000,172.000000
