x,y
242.000000,202.000000
240.000000,204.000000
240.000000,206.000000
239.000000,207.000000
239.000000,210.000000
234.000000,215.000000
234.000000,217.000000
235.000000,218.000000
239.000000,218.000000
240.000000,219.000000
241.000000,219.000000
242.000000,220.000000
243.000000,220.000000
244.000000,221.000000
245.000000,221.000000
246.000000,222.000000
247.000000,222.000000
248.000000,221.000000
249.000000,221.000000
255.000000,227.000000
255.000000,219.000000
252.000000,219.000000
249.000000,216.000000
249.000000,211.000000
250.000000,210.000000
249.000000,209.000000
249.000000,208.000000
246.000000,205.000000
246.000000,204.000000
244.000000,202.000000
