x,y
255.000000,92.000000
251.000000,96.000000
250.000000,96.000000
243.000000,103.000000
242.000000,103.000000
241.000000,104.000000
239.000000,102.000000
238.000000,102.000000
236.000000,100.000000
236.000000,98.000000
235.000000,97.000000
234.000000,98.000000
234.000000,100.000000
239.000000,105.000000
239.000000,106.000000
240.000000,107.000000
240.000000,108.000000
238.000000,110.000000
237.000000,110.000000
236.000000,111.000000
235.000000,111.000000
233.000000,113.000000
236.000000,116.000000
241.000000,116.000000
243.000000,118.000000
242.000000,119.000000
242.000000,120.000000
241.000000,121.000000
241.000000,122.000000
242.000000,123.000000
242.000000,125.000000
240.000000,127.000000
237.000000,127.000000
235.000000,129.000000
232.000000,129.000000
230.000000,127.000000
229.000000,127.000000
227.000000,129.000000
226.000000,129.000000
224.000000,127.000000
224.000000,126.000000
225.000000,125.000000
225.000000,123.000000
224.000000,122.000000
224.000000,115.000000
222.000000,113.000000
220.000000,113.000000
219.000000,114.000000
222.000000,117.000000
222.000000,119.000000
220.000000,121.000000
219.000000,121.000000
217.000000,119.000000
216.000000,120.000000
216.000000,121.000000
217.000000,122.000000
217.000000,131.000000
220.000000,134.000000
218.000000,136.000000
216.000000,136.000000
215.000000,137.000000
215.000000,142.000000
218.000000,145.000000
220.000000,145.000000
222.000000,147.000000
222.000000,149.000000
221.000000,150.000000
221.000000,151.000000
220.000000,152.000000
221.000000,153.000000
226.000000,153.000000
228.000000,151.000000
228.000000,150.000000
226.000000,148.000000
226.000000,147.000000
225.000000,146.000000
225.000000,145.000000
227.000000,143.000000
227.000000,142.000000
228.000000,141.000000
228.000000,139.000000
231.000000,136.000000
235.000000,136.000000
237.000000,138.000000
237.000000,140.000000
238.000000,141.000000
240.000000,141.000000
241.000000,140.000000
242.000000,140.000000
245.000000,137.000000
248.000000,137.000000
250.000000,135.000000
253.000000,138.000000
253.000000,140.000000
251.000000,142.000000
251.000000,143.000000
250.000000,144.000000
251.000000,145.000000
255.000000,145.000000
