x,y
170.000000,118.000000
169.000000,119.000000
170.000000,120.000000
170.000000,121.000000
171.000000,122.000000
173.000000,122.000000
176.000000,125.000000
179.000000,125.000000
180.000000,124.000000
182.000000,124.000000
183.000000,123.000000
183.000000,120.000000
184.000000,119.000000
183.000000,118.000000
181.000000,120.000000
180.000000,120.000000
179.000000,121.000000
177.000000,121.000000
175.000000,119.000000
172.000000,119.000000
171.000000,118.000000
